x,y,z
-1.9521694412105717e-05,1.2626638635993004e-05,0.0005574226379394531
-1.9521694412105717e-05,1.2626638635993004e-05,0.0005574226379394531
-1.9521694412105717e-05,1.2626638635993004e-05,0.0005574226379394531
-1.962659825949231e-05,1.2683864042628556e-05,0.0005593299865722656
-1.962659825949231e-05,1.2683864042628556e-05,0.0005593299865722656
-1.9683819118654355e-05,1.271813380299136e-05,0.0005602836608886719
-1.9683819118654355e-05,1.271813380299136e-05,0.0005602836608886719
-1.9741039068321697e-05,1.275359682040289e-05,0.0005617141723632812
-1.9741039068321697e-05,1.275359682040289e-05,0.0005617141723632812
-1.9807796888926532e-05,1.2792639608960599e-05,0.0005626678466796875
-1.9807796888926532e-05,1.2792639608960599e-05,0.0005626678466796875
-1.9884090761479456e-05,1.2837343092542142e-05,0.0005640983581542969
-1.9884090761479456e-05,1.2837343092542142e-05,0.0005640983581542969
-1.9884090761479456e-05,1.2837343092542142e-05,0.0005640983581542969
-1.9998531570308842e-05,1.2897842680104077e-05,0.0005655288696289062
-1.9998531570308842e-05,1.2897842680104077e-05,0.0005655288696289062
-2.0074825442861766e-05,1.2944336049258709e-05,0.0005669593811035156
-2.0074825442861766e-05,1.2944336049258709e-05,0.0005669593811035156
-2.015111931541469e-05,1.2987547961529344e-05,0.0005679130554199219
-2.015111931541469e-05,1.2987547961529344e-05,0.0005679130554199219
-2.0227413187967613e-05,1.3033444702159613e-05,0.0005693435668945312
-2.0227413187967613e-05,1.3033444702159613e-05,0.0005693435668945312
-2.0303707060520537e-05,1.3077849871478975e-05,0.0005707740783691406
-2.0303707060520537e-05,1.3077849871478975e-05,0.0005707740783691406
-2.038000093307346e-05,1.3124044926371425e-05,0.00057220458984375
-2.038000093307346e-05,1.3124044926371425e-05,0.00057220458984375
-2.0446756934688892e-05,1.3166063581593335e-05,0.0005736351013183594
-2.0446756934688892e-05,1.3166063581593335e-05,0.0005736351013183594
-2.0523051716736518e-05,1.3212258636485785e-05,0.0005745887756347656
-2.0523051716736518e-05,1.3212258636485785e-05,0.0005745887756347656
-2.058980862784665e-05,1.3254873920232058e-05,0.000576019287109375
-2.058980862784665e-05,1.3254873920232058e-05,0.000576019287109375
-2.0647028577513993e-05,1.330404484178871e-05,0.0005769729614257812
-2.0647028577513993e-05,1.330404484178871e-05,0.0005769729614257812
-2.0713786398118827e-05,1.3344579201657325e-05,0.0005784034729003906
-2.0713786398118827e-05,1.3344579201657325e-05,0.0005784034729003906
-2.076146938634338e-05,1.3382130418904126e-05,0.000579833984375
-2.076146938634338e-05,1.3382130418904126e-05,0.000579833984375
-2.076146938634338e-05,1.3382130418904126e-05,0.000579833984375
-2.0847300220339093e-05,1.344054180663079e-05,0.0005812644958496094
-2.0847300220339093e-05,1.344054180663079e-05,0.0005812644958496094
-2.0904521079501137e-05,1.3479286280926317e-05,0.0005822181701660156
-2.0904521079501137e-05,1.3479286280926317e-05,0.0005822181701660156
-2.097127799061127e-05,1.3517732440959662e-05,0.000583648681640625
-2.097127799061127e-05,1.3517732440959662e-05,0.000583648681640625
-2.1028498849773314e-05,1.3555880286730826e-05,0.0005846023559570312
-2.1028498849773314e-05,1.3555880286730826e-05,0.0005846023559570312
-2.1085718799440656e-05,1.3589553418569267e-05,0.0005860328674316406
-2.1085718799440656e-05,1.3589553418569267e-05,0.0005860328674316406
-2.113340269715991e-05,1.3624121493194252e-05,0.00058746337890625
-2.113340269715991e-05,1.3624121493194252e-05,0.00058746337890625
-2.117154963343637e-05,1.3656012015417218e-05,0.0005884170532226562
-2.117154963343637e-05,1.3656012015417218e-05,0.0005884170532226562
-2.1219233531155623e-05,1.3688200851902366e-05,0.0005898475646972656
-2.1219233531155623e-05,1.3688200851902366e-05,0.0005898475646972656
-2.1257380467432085e-05,1.3721277355216444e-05,0.0005908012390136719
-2.1257380467432085e-05,1.3721277355216444e-05,0.0005908012390136719
-2.1295527403708547e-05,1.3750781363341957e-05,0.0005922317504882812
-2.1295527403708547e-05,1.3750781363341957e-05,0.0005922317504882812
-2.1295527403708547e-05,1.3750781363341957e-05,0.0005922317504882812
-2.13432113014278e-05,1.3796678103972226e-05,0.0005936622619628906
-2.13432113014278e-05,1.3796678103972226e-05,0.0005936622619628906
-2.1381358237704262e-05,1.382618211209774e-05,0.0005950927734375
-2.1381358237704262e-05,1.382618211209774e-05,0.0005950927734375
-2.1419505173980724e-05,1.385420182486996e-05,0.0005960464477539062
-2.1419505173980724e-05,1.385420182486996e-05,0.0005960464477539062
-2.1419505173980724e-05,1.385420182486996e-05,0.0005960464477539062
-2.1419505173980724e-05,1.385420182486996e-05,0.0005960464477539062
-2.1419505173980724e-05,1.385420182486996e-05,0.0005960464477539062
-2.151487296941923e-05,1.391350815538317e-05,0.0005974769592285156
-2.151487296941923e-05,1.391350815538317e-05,0.0005974769592285156
-2.151487296941923e-05,1.391350815538317e-05,0.0005974769592285156
-2.151487296941923e-05,1.391350815538317e-05,0.0005974769592285156
-1.5296915989893023e-05,1.2255302863195539e-05,0.000598907470703125
0.00034502980179240694,-0.00016686167509760708,0.0006108283996582031
0.001029071768243739,-0.0004841907575610094,0.0006322860717773438
0.002012300325986871,-0.0009225426401826553,0.0006608963012695312
0.003272409106102714,-0.0014710417526657693,0.0006966590881347656
0.004789351972249278,-0.002121083489328157,0.0007371902465820312
0.006544990020302066,-0.0028648914812947623,0.0007829666137695312
0.008523272371348867,-0.0036955711475457065,0.00083160400390625
0.010709495304581651,-0.004606990893080365,0.0008826255798339844
0.013090227751490602,-0.005593908768787514,0.0009355545043945312
0.015653388595637807,-0.006651712399616372,0.0009899139404296875
0.018387945389804372,-0.007776524689688813,0.0010457038879394531
0.021284027046021947,-0.008964808475866448,0.0011010169982910156
0.024332541993317136,-0.010213573281362187,0.0011568069458007812
0.027525344884452352,-0.011520113614096772,0.0012121200561523438
0.030855098760184774,-0.012882074159279,0.0012669563293457031
0.034315209856686124,-0.014297390174760949,0.0013203620910644531
0.03789944203799678,-0.01576420367200626,0.0013737678527832031
0.041613340398725995,-0.017262290049984585,0.0014247894287109375
0.0454590320796342,-0.018777613346173894,0.0014758110046386719
0.04943711312716914,-0.02029965334077133,0.00152587890625
0.053547266891655454,-0.021820210669829976,0.0015740394592285156
0.05778817834561778,-0.023332671080424916,0.001621246337890625
0.06215834619706584,-0.02483156212110771,0.0016679763793945312
0.06665598603194667,-0.026312230904295575,0.001712799072265625
0.07127918305104686,-0.02777064294059528,0.0017561912536621094
0.07602594049876643,-0.02920320146222366,0.0017976760864257812
0.08089416476195765,-0.030606689681007992,0.00183868408203125
0.0858819931954713,-0.031978131089999806,0.0018773078918457031
0.09098725768035365,-0.03331470191915287,0.00191497802734375
0.0962080583185525,-0.034613759075000416,0.0019512176513671875
0.10154247286027385,-0.035872732107236516,0.0019860267639160156
0.10698857905572368,-0.03708907291729702,0.0020189285278320312
0.11254455151265574,-0.03826022968132747,0.0020503997802734375
0.11820846053069545,-0.039383658026054036,0.0020804405212402344
0.12397865208095027,-0.040456813578202855,0.002109050750732422
0.12985311450665904,-0.041477118436887395,0.002135753631591797
0.1358300596684785,-0.04244194999773754,0.0021615028381347656
0.1419076770753236,-0.043348640952899586,0.002185344696044922
0.14808392526811076,-0.04419445321400417,0.0022077560424804688
0.154356881997046,-0.04497660026390804,0.0022292137145996094
0.16072459521001292,-0.04569219500262989,0.0022492408752441406
0.16718500854676677,-0.046338275824382436,0.0022673606872558594
0.17373588683312846,-0.04691180661757244,0.002285003662109375
0.1803750544995637,-0.0474096320613171,0.002300739288330078
0.18710011245912028,-0.047828503702476155,0.002315521240234375
0.19391041996186686,-0.04819802642305149,0.0023288726806640625
0.20080496372884227,-0.04853729606111301,0.0023412704467773438
0.20778281988805247,-0.04885845706303371,0.002353191375732422
0.21484304966634227,-0.04916895628412021,0.0023651123046875
0.2219850272149415,-0.04947335720498813,0.0023751258850097656
0.2292080223769517,-0.04977437928755535,0.002384185791015625
0.23651136460011912,-0.050073698912456166,0.0023937225341796875
0.24389454724496318,-0.05037236661155475,0.0024013519287109375
0.2513570487708421,-0.050671019409492146,0.0024089813232421875
0.2588982284278245,-0.05097006336291088,0.0024161338806152344
0.26651787759965373,-0.05126979276974453,0.002422332763671875
0.2742154300422044,-0.05157038644392742,0.0024285316467285156
0.28199049832528544,-0.0518719822212006,0.00243377685546875
0.28984269501870585,-0.05217467695911182,0.0024385452270507812
0.2977716028899522,-0.05247854143817676,0.0024428367614746094
0.30577698352044536,-0.05278364643891109,0.0024461746215820312
0.31385838987534953,-0.05309004039008869,0.002449512481689453
0.3220155835360856,-0.05339777544577373,0.002452850341796875
0.33024823667710734,-0.053706888858869206,0.0024552345275878906
0.3385561108798356,-0.05401743278343929,0.002457141876220703
0.346938788911757,-0.05432941467006458,0.0024590492248535156
0.35539615156358195,-0.054642882947518956,0.002460002899169922
0.3639278412074418,-0.05495785251696361,0.002460956573486328
0.37253367902940226,-0.05527437180717243,0.0024614334106445312
0.38121333720391704,-0.0555924594445969,0.0024619102478027344
0.3899666965216966,-0.05591213778097881,0.0024614334106445312
0.398793458959517,-0.05623344406922115,0.0024614334106445312
0.407693445703444,-0.05655638203461422,0.002460479736328125
0.4166663885325761,-0.056881011281802785,0.002460002899169922
0.4257121384353013,-0.05720733553607715,0.0024590492248535156
0.43483048679536296,-0.057535369698598515,0.002457141876220703
0.4440212547988267,-0.05786514729697956,0.002456188201904297
0.4532842636317582,-0.05819666460592998,0.0024547576904296875
0.4626193344802232,-0.058529973779513966,0.002452850341796875
0.4720262587279649,-0.05886507481773151,0.0024514198303222656
0.48150494696801616,-0.05920198634703411,0.00244903564453125
0.4910551011771531,-0.05954073444445385,0.0024471282958984375
0.5006766319484086,-0.05988133773644222,0.002444744110107422
0.5103694200724931,-0.06022379249770893,0.0024423599243164062
0.5201333165377946,-0.060568135981156956,0.0024399757385253906
0.5299681425303788,-0.0609143756373669,0.002437114715576172
0.5398737192363114,-0.06126253009279026,0.002434253692626953
0.5498498678416581,-0.06161261052329792,0.0024313926696777344
0.5598966479510636,-0.061964631830051076,0.0024285316467285156
0.5700137019366593,-0.06231859401304973,0.002425670623779297
0.5802009701938005,-0.06267451942403568,0.002422332763671875
0.5904583335131974,-0.06303242296417011,0.002418994903564453
0.6007857322902055,-0.06339230835874332,0.0024161338806152344
0.6111828685016008,-0.06375418305833591,0.0024132728576660156
0.621649801752028,-0.06411808431585087,0.0024099349975585938
0.6321862936229081,-0.06448401213128818,0.002407073974609375
0.6427924037188859,-0.06485195160348667,0.002403736114501953
0.6534677744120927,-0.06522193998534931,0.0024003982543945312
0.6642122864932389,-0.06559396237571491,0.0023970603942871094
0.6750260591716142,-0.06596804112632526,0.0023937225341796875
0.6859088540286393,-0.06634417623718036,0.0023908615112304688
0.6968606114596696,-0.06672239006002201,0.0023870468139648438
0.7078810334414811,-0.0671026825948502,0.002383708953857422
0.7189702987880082,-0.06748506129224552,0.002380847930908203
0.730128109476027,-0.06786952615220798,0.002377033233642578
0.7413544059008927,-0.06825609952647937,0.0023736953735351562
0.7526490092486711,-0.0686447665138985,0.0023708343505859375
0.7640120387286515,-0.06903554946620716,0.0023674964904785156
0.7754431963176103,-0.06942842603166355,0.0023636817932128906
0.7869424820155473,-0.06982343346317066,0.002360820770263672
0.7985097170085282,-0.0702205568595673,0.00235748291015625
0.8101449012965531,-0.07061981857259525,0.002353668212890625
0.8218478560656877,-0.07102121115167392,0.002350330352783203
0.8336185813159318,-0.07142473459680332,0.0023469924926757812
0.8454568982333512,-0.07183040380914463,0.0023441314697265625
0.8573626876086564,-0.07223820388753666,0.0023403167724609375
0.8693359494418473,-0.07264817208488239,0.0023369789123535156
0.881376683732924,-0.07306028604944004,0.0023336410522460938
0.8934845328540177,-0.0734745457812096,0.002330780029296875
0.9056596160144181,-0.07389095873077167,0.002327442169189453
0.9179018140048356,-0.07430955470044864,0.0023241043090820312
0.9302108884066911,-0.07473030388791813,0.0023207664489746094
0.9425870180339189,-0.07515321374376072,0.0023174285888671875
0.9550298452586503,-0.07557828426797641,0.0023140907287597656
0.9675395488948197,-0.07600553036172641,0.002311229705810547
0.9801157713145585,-0.07643493712384952,0.002307891845703125
0.9927587509364457,-0.07686650455434574,0.002304553985595703
1.0054681301326127,-0.07730026245553745,0.0023016929626464844
1.0182439089030595,-0.07773619592626346,0.0022988319396972656
1.031086087247786,-0.07817430496652378,0.0022954940795898438
1.0439944267482133,-0.0786145895763184,0.002292633056640625
1.0569691658229203,-0.07905704230506672,0.002289295196533203
1.070009827634749,-0.07950166315276874,0.0022864341735839844
1.0831165313929887,-0.07994848192174686,0.0022835731506347656
1.09628915788835,-0.08039749116142048,0.002280712127685547
1.109527707120833,-0.0808486610694672,0.002277374267578125
1.1228319406718583,-0.08130199909646763,0.0022749900817871094
1.1362020969600053,-0.08175753504474415,0.0022716522216796875
1.1496376991481156,-0.08221523911197437,0.002269268035888672
1.163138866445479,-0.08267514110048069,0.00226593017578125
1.1767055988520951,-0.08313720375736011,0.0022630691528320312
1.1903377771586747,-0.08360146433551563,0.0022606849670410156
1.2040352821559281,-0.08406788558204425,0.00225830078125
1.2177979946345658,-0.08453649729926838,0.0022554397583007812
1.2316259145945878,-0.0850072845860268,0.0022521018981933594
1.2455189228267045,-0.08548026234348072,0.0022497177124023438
1.259477019330916,-0.08595540076930774,0.002246856689453125
1.273499965688643,-0.08643272221524967,0.0022444725036621094
1.2875881195277543,-0.0869122192307259,0.0022416114807128906
1.3017407655925126,-0.08739388436515583,0.002239227294921875
1.315958380720076,-0.08787773251970066,0.0022368431091308594
1.330240607282576,-0.0883637413426186,0.0022344589233398438
1.3445874452800126,-0.08885192573507084,0.002231597900390625
1.3589987755030961,-0.08934228569705738,0.0022292137145996094
1.3734745979518266,-0.08983481377799762,0.0022268295288085938
1.3880147934169145,-0.09032950997789158,0.002224445343017578
1.4026194811076493,-0.09082638919790043,0.0022215843200683594
1.417288422605452,-0.09132541418512119,0.0022192001342773438
1.4320213794917436,-0.09182661474187626,0.0022172927856445312
1.4468187093943925,-0.09232999831874622,0.0022144317626953125
1.4616800546855302,-0.0928355127616669,0.002212047576904297
1.476605057737288,-0.0933431878729607,0.0022096633911132812
1.4915940761775346,-0.09385304600436939,0.0022072792053222656
1.5066472292155595,-0.09436504990299,0.002205371856689453
1.5217638015956254,-0.09487921446998371,0.0022029876708984375
1.5369442701548905,-0.09539553225476993,0.002200603485107422
1.5521883964747758,-0.09591400325734867,0.0021986961364746094
1.5674960613459916,-0.09643462002713932,0.0021963119506835938
1.582867264768538,-0.09695739746530307,0.002193927764892578
1.5983018875331254,-0.09748232067067875,0.0021920204162597656
1.6137998104304643,-0.09800938219268573,0.00218963623046875
1.6293611526698442,-0.09853859693248523,0.0021872520446777344
1.644985675832686,-0.09906995743949665,0.002185344696044922
1.6606734991282792,-0.09960346371371998,0.0021829605102539062
1.6764243841380448,-0.10013909340341343,0.0021810531616210938
1.6922383308619828,-0.1006768614097382,0.0021791458129882812
1.708115100881514,-0.10121677518327488,0.0021767616271972656
1.7240550518245072,-0.10175881982286228,0.00217437744140625
1.7400575876445146,-0.1023029878779198,0.0021724700927734375
1.7561230659694047,-0.10284930915076984,0.002170085906982422
1.772251129171309,-0.10339773148734821,0.0021681785583496094
1.7884421348780961,-0.1039482921405579,0.0021657943725585938
1.8046954870433183,-0.1045009911103989,0.002163410186767578
1.8210115432948442,-0.10505577624280704,0.0021615028381347656
1.8373898267955155,-0.1056127071424271,0.002159595489501953
1.8538305759639115,-0.10617173910577549,0.0021572113037109375
1.8703339100093217,-0.106732894484594,0.002155303955078125
1.8868991136760087,-0.10729615837772144,0.0021533966064453125
1.9035267830104203,-0.10786153823573841,0.0021514892578125
1.920216560384688,-0.10842901915748371,0.0021495819091796875
1.9369684457988114,-0.10899860859353794,0.002147674560546875
1.9537822008342118,-0.10957032144506229,0.0021457672119140625
1.9706579447001786,-0.11014412790973438,0.00214385986328125
1.9875956773967118,-0.1107200279875542,0.0021414756774902344
2.004595279714522,-0.11129803657968296,0.002139568328857422
2.0216562748164506,-0.11187813878495945,0.0021376609802246094
2.0387792587489457,-0.11246031225164188,0.002135753631591797
2.055963754674849,-0.11304459423263324,0.0021343231201171875
2.0732097625941606,-0.11363096982677234,0.002132415771484375
2.0905175209254594,-0.11421944648463978,0.0021300315856933594
2.107886314413008,-0.11480998695333255,0.00212860107421875
2.1253166198939653,-0.11540261358459247,0.0021262168884277344
2.1428081989497514,-0.11599731892783893,0.002124786376953125
2.1603608131617875,-0.11659411043365253,0.0021224021911621094
2.1779744625300737,-0.11719296575029148,0.0021209716796875
2.1956489086360307,-0.11779388487775577,0.0021190643310546875
2.2133843898982377,-0.11839688271720661,0.002117156982421875
2.2311806678981156,-0.1190019369169022,0.0021157264709472656
2.2490377426356645,-0.11960905492742313,0.002113819122314453
2.266955137273726,-0.12021821439702762,0.0021119117736816406
2.2849330902308793,-0.12082943767745746,0.002109527587890625
2.3029711246699662,-0.12144268751580967,0.0021080970764160156
2.321069479009566,-0.12205800116498722,0.0021066665649414062
2.339228153249678,-0.12267534137208713,0.0021047592163085938
2.357446908971724,-0.1232947230382706,0.0021028518676757812
2.3757255077571244,-0.12391614616353763,0.002101421356201172
2.3940637111873,-0.12453959584672702,0.0020995140075683594
2.4124617576808305,-0.12516506463725818,0.002097606658935547
2.4309196472377153,-0.1257925525351311,0.0020952224731445312
2.449436664602217,-0.1264220520897652,0.002093791961669922
2.4680132866114946,-0.12705357820232166,0.0020918846130371094
2.486649274846968,-0.1276870861693169,0.0020904541015625
2.50534415247148,-0.1283226355953957,0.0020880699157714844
2.524098157903609,-0.12896016687591327,0.002086162567138672
2.542911052724776,-0.12959969491203083,0.0020842552185058594
2.56178307535356,-0.13024120480258716,0.002082347869873047
2.580713033697066,-0.13088472634990467,0.0020804405212402344
2.59970188142961,-0.13153022975166095,0.002079010009765625
2.618749618551192,-0.13217770010669483,0.0020766258239746094
2.6378550529689164,-0.13282715231616748,0.0020751953125
2.6570191383571,-0.13347858638007892,0.0020732879638671875
2.6762413978785844,-0.13413198739726795,0.002070903778076172
2.6955211162776322,-0.13478734046657337,0.0020689964294433594
2.7148587703914018,-0.13544464558799518,0.00206756591796875
2.734254598638472,-0.13610393256385578,0.0020656585693359375
2.7537076473445268,-0.13676515669067157,0.002063751220703125
2.773218154928145,-0.13742831796844257,0.0020618438720703125
2.7927863598079057,-0.13809341639716877,0.0020599365234375
2.8124115467280717,-0.13876045197685016,0.0020580291748046875
2.832093954107222,-0.13942943960864795,0.002055644989013672
2.851833581945357,-0.14010034949023975,0.0020532608032226562
2.8716297149867387,-0.14077318162162555,0.0020513534545898438
2.8914825916499467,-0.14144793600280536,0.0020494461059570312
2.91139245035356,-0.14212459773261799,0.0020475387573242188
2.9313585758418412,-0.1428031817122246,0.0020456314086914062
2.9513809681147904,-0.14348365813930286,0.0020437240600585938
2.9714598655909867,-0.14416605681617511,0.002041339874267578
2.991594791433272,-0.1448503330393578,0.0020394325256347656
3.011785984060225,-0.14553651661117328,0.00203704833984375
3.0320324897975297,-0.1462245777292992,0.0020346641540527344
3.0523352623195024,-0.14691453129489673,0.002033233642578125
3.0726935863704057,-0.1476063624068047,0.0020313262939453125
3.0931072235316606,-0.14830008596618427,0.002028942108154297
3.113576412221846,-0.14899567217071308,0.0020265579223632812
3.134100675603804,-0.14969312102039112,0.0020241737365722656
3.1546802520961137,-0.15039244741637958,0.00202178955078125
3.1753146648616166,-0.15109363645751728,0.0020198822021484375
3.196004390737471,-0.15179665834148182,0.002017498016357422
3.21674871446794,-0.1525015279694344,0.0020155906677246094
3.237547636053023,-0.153208245341375,0.002013683319091797
3.258400917074141,-0.15391681045730365,0.0020112991333007812
3.2793087959498735,-0.15462722331722034,0.0020089149475097656
