ts,roll,pitch,yaw
2.335,-0.059144314633249075,0.00899816522600868,0.051797387283531386
2.34,-0.15621151697113309,-0.24347540213224456,-0.0872618438456969
2.345,0.009646829293518778,0.21427150290712102,0.03394385971677548
2.35,0.01784405006035112,0.03300545526725318,0.10799694906072979
2.355,0.013591106891184005,0.07767422389141745,-0.12499061631652239
2.36,-0.0867157572303569,-0.06178287821554434,-0.15127917280547795
2.365,-0.04456252914407966,0.15259468460065329,-0.08063670166528397
2.37,0.07015205986899986,0.12421917930209304,0.03462613264129878
2.375,0.10980634288823272,-0.04400745835059273,0.11589142904522302
2.38,-0.012288985033278601,0.043595906194204656,0.06670679537027313
2.385,-0.1587535611325217,0.04269241373666673,-0.14836456261800776
2.39,0.006192302140601005,-0.08306551113572004,-0.008146487025736972
2.395,0.028195881725451875,-0.20468339534068647,0.02780136699113105
2.4,0.12171676808490882,0.06576359221586699,-0.16526432510318098
2.405,0.07534818671002723,0.006432711384127782,0.061436229715323316
2.41,0.11960161706629534,0.09952124257160647,-0.1354952831170298
2.415,0.01843231969956528,-0.023224320395205847,0.0633798821440083
2.42,-0.14193970038229708,-0.03722146667771176,-0.08180774238266822
2.425,-0.013155625229594412,0.022096892483237,-0.0004554802959828775
2.43,0.04527442254859709,0.08204191340850774,0.10256952716914924
2.435,-0.038644184170169064,-0.009552874783091995,-0.18446790023808043
2.44,-0.05979165734302368,-0.05715098201002486,-0.22154591511681462
2.445,0.007644220155454763,-0.035275781768154976,-0.04786150590263863
2.45,0.16181344993228738,-0.03435270659097019,0.16232877447379518
2.455,0.14164756608624854,0.020028335551348662,0.05784789162786893
2.46,-0.054736556745123226,0.11420365505476014,0.10556247710648152
2.465,0.009623040106111827,-0.056480741695081875,-0.05110604678845495
2.47,-0.026032041350425292,-0.017403674839019626,0.03657164502762383
2.475,-0.08278737195534544,-0.04613232664323569,-0.15997624167784963
2.48,-0.04210003923127619,-0.18358999033248244,-0.18871961352216607
2.485,0.0946985409579289,-0.16230564069748565,0.04227627951206564
2.49,-0.09834865347880906,0.02703702005821396,-0.11338864428183482
2.495,0.12434703472061406,-0.08727800309789063,-0.13363527014558343
2.5,-0.029197900938927403,-0.07523924824136449,0.059263247212741225
2.505,-0.023126433676103005,-0.13867813548589888,-0.1293352294061248
2.51,-0.09903661388788769,-0.013512930812203195,0.04192662728206239
2.515,0.15113353193287946,-0.012814205271836236,-0.02884391694232365
2.52,-0.12115552208928715,0.14861829487618833,0.06886275402241109
2.525,-0.19574090457218968,-0.06169250323818113,0.025718735314226974
2.53,-0.1036216884541884,-0.007996750344437586,0.08889106216901331
2.535,0.07699567760560871,0.00560624488537948,-0.08597356145259955
2.54,0.0587642197114036,0.0053626717077142946,0.017018475452435674
2.545,-0.11433719705996746,-0.010635824429192914,-0.12580621210805742
2.55,-0.046298312708746514,-0.08102591049222707,0.14365338748280304
2.555,0.041320658698425106,0.12532522227755738,-0.1528309710001412
2.56,-0.06408948483305701,-0.058034323592246743,0.073652657425141
2.565,-0.1818959995470012,0.1849734614396415,-0.1268162087909733
2.57,0.0198079556727797,-0.016720931344857165,0.0558896562365043
2.575,-0.14541340494946942,-0.043439564791544205,0.15738922756079238
2.58,0.1980387320925457,0.023820842760909153,0.028309284516597116
2.585,-0.1621960095641157,-0.011997806267235026,0.11996488802692427
2.59,0.013101855835273818,0.1508899889273324,-0.15251663346279726
2.595,0.06818176062045082,0.10144092951754034,0.017241350970698316
2.6,0.0708292800103954,-0.1489368981411667,0.02859758689242349
2.605,0.055539296192280964,0.17529290398593728,0.1484716510050824
2.61,0.11655003314223247,0.08535230803836712,-0.05308044903614831
2.615,0.12139575491966832,-0.0001211357907946491,-0.04091082652232047
2.62,0.05341917944605339,0.011077284202987805,-0.0489453323852992
2.625,-0.054608051056778184,-0.05022390351794351,0.12136993250960536
2.63,0.09038178956785033,0.04054193227885196,-0.08853042490871517
2.635,-0.0186116439229748,0.0732787259477081,0.07731388855752167
2.64,0.034894905494012446,0.056829469707241356,-0.046349275302301554
2.645,0.07243278999837616,-0.0006135073777810144,0.0409471119050779
2.65,-0.026286023673663346,-0.05603703152464695,-0.010345648991009872
2.655,0.018372939960743316,-0.0470101061762631,0.10391355962496879
2.66,0.10264869026087751,0.1078385684567299,0.040736331472913036
2.665,-0.08042514917556098,0.04013034685883181,-0.11752266301395448
2.67,0.0868179948122681,-0.07272678300361993,-0.0011958984190043663
2.675,0.17458840419798588,0.0049366821302605605,-0.1472205625611547
2.68,0.04136530029993257,-0.12264413553524828,0.036126607096052483
2.685,-0.0357723586141452,-0.05619801386313456,-0.05817933456072978
2.69,-0.006655376732502888,-0.09546007871521946,0.049311350230684295
2.695,-0.053618488918854484,0.026555447583913868,-0.01440665901328547
2.7,-0.006569112736175247,-0.1147367390774712,0.07460337666476703
2.705,0.07083402288181095,0.0834471051279482,0.08205424202709888
2.71,0.10984627244861074,-0.12709057173396843,-0.06913407914142794
2.715,-0.05157512022718437,-0.18312146388280634,-0.14200597247375646
2.72,-0.10583355511884984,-0.2064904635547409,-0.2996510342803831
2.725,0.004383210061627694,0.03869580278416132,-0.08169804186343269
2.73,-0.1300425447534782,0.1441529160427803,0.07305470336733635
2.735,-0.04825944155629014,-0.021495512223402992,0.03173505162112807
2.74,0.03152638242535778,0.0060827115187775,0.056927768397926175
2.745,-0.03150925818981896,0.0628783816800853,-0.03566374561752097
2.75,-0.14949614660576208,0.047916752696708795,-0.1160331530888432
2.755,-0.02064829210087807,-0.09865832318306987,0.09955463857327301
2.76,0.02143454738038791,-0.06561065370294215,0.0041268221409710175
2.765,-0.05309540371896729,-0.050937650469768274,-0.0725817417480074
2.77,-0.12774245887779248,0.04149333743772802,0.07180890986444338
2.775,-0.06091988682596227,0.1510181185016317,0.01568701223003936
2.78,0.02679457603601056,0.04973231460073747,-0.1476604897252356
2.785,0.06439789598187605,0.007893474888277125,-0.11472560814963678
2.79,-0.13092665000627687,0.09856648085311288,0.018166098786560766
2.795,0.1227076769249434,-0.1607838752854268,0.03771218597077157
2.8,-0.09340139581594466,0.034001972579215216,0.0881507383218743
2.805,0.006280127994176356,0.06723618287564799,-0.10054511685399968
2.81,0.01342162723046451,0.10252171334103054,-0.22506563254445763
2.815,0.003753049568029409,0.11760783772273263,0.02490354795685186
2.82,0.1596766489154041,-0.018010415488284283,0.1441078166700513
2.825,-0.10427821496615144,-0.045116985917866975,0.046411098207820606
2.83,-0.060921658654786305,-0.00686905177531531,-0.14195309224168287
2.835,0.20337549319688916,-0.1738590617109331,-0.09728560832662161
2.84,0.029875690493502163,0.06626325355725005,-0.15898777052217455
2.845,0.007076757185256449,0.13224066551515395,-0.017684234767811637
2.85,0.058901799862474985,-0.07053378395771497,0.11299313066382861
2.855,0.01246617448233674,-0.0622985092267295,0.02854663797448417
2.86,-0.09572235216895346,-0.11191327047728594,-0.0818512889773911
2.865,4.7614970246215614e-05,0.013667724583553269,0.0711712421713117
2.87,0.025680638222036884,0.10773437321206276,-0.10273178016684954
2.875,-0.1455268455350741,0.04885660713991079,0.13144326776693477
2.88,-0.020946416120537097,-0.0844543048183732,0.007953375934573908
2.885,-0.006583173215470433,-0.1446793428400012,0.167882701020953
2.89,-0.009666264519072182,0.08697135636534482,0.14320468071366454
2.895,0.08835773284521355,-0.28127918799709234,0.011106662886912675
2.9,-0.03003630955656369,0.042621623761698785,-0.15656417653344795
2.905,-0.18413319319351876,-0.12035525615209346,-0.05857462126116698
2.91,-0.16448716274014064,0.06905555958251952,0.13845302639759263
2.915,0.041600297327863744,-0.04127165730023167,0.016238841757744836
2.92,-0.059470388952777245,0.09586492819599919,-0.06381539123117713
2.925,0.11308305786312511,0.12245342331554498,0.08068157576577205
2.93,0.0016095699036372613,-0.08291506332747779,0.11442306664919773
2.935,0.028565237572970192,0.05180892505138677,0.13132084323967239
2.94,-0.030464286520550683,0.05127942742153353,0.05688702091073226
2.945,-0.14059311638917873,0.08772476859756466,-0.1167847500520908
2.95,-0.054904939354566674,0.10592383023471812,0.0032089012407185208
2.955,0.0033880295007438135,0.0783729173429601,-0.0781050674913738
2.96,0.0768448601263773,0.1228887826778618,-0.07935936495684559
2.965,0.07207322733665376,0.0034416579830214935,-0.09111705907023301
2.97,0.09899570785692541,-0.2326851166574397,5.427235625204252e-05
2.975,-0.0055851310080923845,-0.11573164900763931,-0.14327170108916396
2.98,0.026704881124509906,0.047634900669415704,0.014031190920688311
2.985,0.0458032432182972,-0.12391590719128101,-0.14668908684134457
2.99,-0.12453966266929764,-0.11226354455696935,-0.02261024495983911
2.995,-0.063988495716064,0.06434204954449249,0.10437182867135093
3.0,-0.045553769316230924,0.08479312793061661,-0.053916802166939386
3.005,0.1068718475192372,0.1103796289019918,0.009629214909215693
3.01,-0.1832842761224091,0.08795312898770655,-0.11442302393094676
3.015,-0.07857970096344348,-0.002764543284566375,-0.03842713107338492
3.02,-0.055420081743639577,-0.044024912516188834,-0.028756049239378773
3.025,-0.012411859529080922,-0.2930513374239204,0.04229947622938025
3.03,0.18325512439300054,-0.12124243120948944,0.03109419128583396
3.035,-0.21485109516900552,-0.12173719831375573,-0.06939184893756932
3.04,-0.068252346203903,-0.03158638831614439,-0.13676837295677852
3.045,0.016650566982550796,-0.07925158130883891,-0.03153051472810979
3.05,-0.05980784070814215,0.09881735758429477,-0.16365005910529606
3.055,-0.07314252823649897,-0.034111405890665525,-0.19344741469600557
3.06,-0.09655802468777108,-0.38274792256577367,-0.27239887068516644
3.065,-0.2284696816210947,-0.04698407557300626,-0.22007184740169924
3.07,-0.06353561931582735,-0.10996760121757809,-0.14670408817958092
3.075,-0.14441493426927482,-0.24048638478498574,-0.16450437729996004
3.08,0.004177832621441793,-0.027636098378645294,-0.24289125348539362
3.085,-0.19332547955538235,-0.20516499937903915,-0.2532202300617508
3.09,0.0007006260260784963,-0.13449985362114347,-0.12196198278309157
3.095,0.1439994523261664,0.08356811256325157,-0.13802331246369662
3.1,-0.08197450545326741,0.07587893604075155,-0.21491316895731988
3.105,-0.16619261194308443,-0.04955440784117106,-0.1724893217846784
3.11,-0.07514964453389616,-0.04408205169835537,-0.15295141012025854
3.115,0.05875332711672208,-0.005162360326517464,-0.22602897866747593
3.12,0.0813818836225377,-0.004951561489330798,-0.24632096560012798
3.125,-0.12089233089085907,-0.18652811582571877,-0.1625470150204591
3.13,-0.08005632500420666,-0.012906894463483393,-0.22354015712278544
3.135,-0.14124986104619172,-0.05486618509788925,-0.22220416858730063
3.14,-0.07179524687707295,-0.0960496401531526,-0.35026254088764297
3.145,0.09964940419265178,-0.048123169258561256,-0.40050132390271975
3.15,-0.051645918321948224,-0.09356159611077124,-0.047279537971757934
3.155,0.05398382647044944,-0.13576120185282062,-0.02307972678724038
3.16,0.050960981105857894,-0.12283703506385421,-0.13515033925663383
3.165,-0.04074244934048657,-0.1037643984980205,-0.2215477258071586
3.17,-0.04440474044162826,0.008785568813944537,-0.34437363257905385
3.175,0.1931901656679678,-0.23639940533341391,-0.16320417125866485
3.18,0.09229489625543505,-0.13258001302401273,-0.032880114879117156
3.185,-0.10369919665531449,0.06310441861649506,0.022799559687713772
3.19,0.16147937298603085,-0.11858633427441699,-0.14586947391957533
3.195,0.1343518616027722,0.007036545778678578,-0.07114900088116535
3.2,0.11937742788162088,-0.01768042487756294,-0.13185701651966544
3.205,0.16691391884524553,-0.13263551973969645,-0.06831650332008227
3.21,0.004802060046519986,-0.04163635508893308,-0.09154701742643416
3.215,-0.015616847302325342,0.08923049416630778,0.000981040249113746
3.22,-0.02622045434968502,-0.13031480680829957,0.13438674733606537
3.225,0.004274548896958122,-0.10096681516552329,0.008604296198393847
3.23,0.16228055633443697,-0.06623290857568181,-0.2758039115695556
3.235,0.08320035433548306,-0.03311087967936968,-0.07549194716783404
3.24,0.02961384612693408,0.017586964210331558,0.15800826453994013
3.245,0.05673898156631128,0.2662533520422142,0.05582691573057524
3.25,-0.011482494256015885,0.1077910273282988,0.15946881965099227
3.255,0.17803358581882706,-0.15226054438518982,-0.04618522991591613
3.26,-0.163179041457777,0.0016559502188122181,0.07542476916107228
3.265,-0.01583879401636446,-0.04010079543735246,-0.03482302913552208
3.27,0.23157113243128974,-0.0004295067064769339,-0.12436016579514172
3.275,0.035886852310079875,-0.000253238941506995,0.0435502198811598
3.28,0.22860826285864466,-0.018801879303533112,0.08442131383702232
3.285,0.042609461104219516,-0.09308161488977748,-0.008794049048199231
3.29,0.023432279868716845,-0.11901637604952015,-0.028352881872535117
3.295,0.04209555119355706,0.08010213529569962,0.15367963298553575
3.3,0.10955647537493167,0.20543813658899476,0.019608216986314545
3.305,0.006695818848883567,-0.04616221443653304,0.04702301918842072
3.31,0.13377840443407354,-0.06455437780600294,-0.15173335915658773
3.315,0.05119867754690983,-0.21717765720318613,0.1955213918415966
3.32,0.025799077271945723,-0.17545684078585422,-0.09753140660485854
3.325,-0.003958172760278503,-0.02864254388696616,0.12178617700915163
3.33,0.014140445665481463,-0.0701535426553964,-0.12961090020722602
3.335,0.2356637486271226,-0.14150403458741828,-0.19991945739014147
3.34,-0.06028662602751865,-0.05811494000838718,-0.0415204538956349
3.345,0.13099121870880237,-0.11287191789100771,-0.09552230745955158
3.35,-0.07988151908697196,-0.08601818745512525,-0.08408664831395778
3.355,0.07925723069463103,0.049578051030151275,0.047749107879931946
3.36,0.2765009148569872,0.021620587405776593,-0.11972497021689865
3.365,-0.033316598851917865,0.011662911117102704,0.12854434749835758
3.37,0.0220796969073853,0.05900117845953643,0.02245112791401222
3.375,0.06845306972941967,-0.15701622421611566,0.05914563161480367
3.38,-0.06084435888517035,-0.011318225497609814,0.02441638638422584
3.385,-0.0723700829066681,0.06430347434055365,0.027548352112365525
3.39,-0.13482892723147405,0.025110406912024166,-0.09077229820848337
3.395,-0.21150570218115808,-0.12724468599754638,0.010297067686535799
3.4,-0.013279537531446605,0.04108043762142513,0.05941625534752974
3.405,-0.06901920160706829,-0.09554009474846593,0.10430261119664572
3.41,0.10450608747723128,-0.16735038675112096,0.14483978050239285
3.415,0.023225447051362355,0.004905572953236465,0.036451812585307754
3.42,-0.14342952715153287,-0.028187209491198066,-0.08095349931621364
3.425,0.08863321690684345,-0.03926271887558266,-0.08149973708976979
3.43,0.07555485314055818,0.0028696813997509864,0.2253275933749673
3.435,0.07887600565984558,0.08955807326800778,0.10292391984265344
3.44,0.026993808200673774,-0.06472537840333394,-0.1568945687035317
3.445,-0.08283665307596527,-0.06759742642666026,-0.08938921170927869
3.45,0.06483972402973498,-0.06366817230310948,0.14035982101622302
3.455,-0.051373099428286335,-0.06732475239851596,0.011677541794974608
3.46,0.010326653372928676,-0.059772164742784954,0.1329794458331699
3.465,-0.04978588721849156,-0.032425082280530045,0.05044275330632732
3.47,-0.18863632496603158,-0.19832227374234632,0.04774555969087955
3.475,-0.02675684857120718,-0.08791264096727368,-0.014549186431918585
3.48,-0.016192489313401295,0.007597074154328919,0.04464791112902405
3.485,-0.06573649368506516,-0.03571353229274499,0.12707498686734237
3.49,-0.24172514015878047,-0.03859657443741555,0.05291788239783644
3.495,0.14140829853409234,-0.1548004492302449,0.11371961088435346
3.5,0.05672650334585293,0.11957567499868704,0.06682037817864048
3.505,0.08404981227591538,0.12337709734687793,0.031903057348186395
3.51,0.016129375331317405,-0.04864701635585195,0.0535262349230741
3.515,0.0731780958437271,0.113547869601043,-0.053694961867848744
3.52,-0.10857954025381983,0.10946313945456086,-0.05446516109999934
3.525,-0.2963914173610975,-0.07043232982151824,-0.010105816612403904
3.53,0.10942025577555396,0.12211100668976115,-0.034415254307889526
3.535,0.04303393993719034,-0.07894758502657656,0.036849694220211594
3.54,-0.08044194071871703,0.10425134772299206,0.08212033089909655
3.545,-0.14394659523595735,-0.09907933234487917,0.063543401802001
3.55,-0.21655874491741445,-0.15178863069013798,0.06842367106519887
3.555,-0.12888395137042685,-0.1368250627221164,-0.013350453898091426
3.56,-0.07111058872150527,0.008084956190081993,-0.17781151953707336
3.565,0.055224946552139054,-0.2391931028677213,-0.03800988680604036
3.57,0.02416672565224599,-0.023160479504285767,0.3141479655989354
3.575,0.02595511902511515,0.0737637153169016,0.09695863789530679
3.58,-0.028798826249400087,0.1659074174417979,-0.029781207728229425
3.585,0.0363809535107579,0.03148043872995379,0.09128654423582012
3.59,-0.06924691037983975,0.15611372875698046,0.011207969560409765
3.595,-0.011668448297242139,-0.07030650032227184,-0.09601478216605581
3.6,0.06128410689529125,0.08643256000761727,-0.08927666175410662
3.605,-0.04748368689390625,0.01167585979440587,-0.13090212792774902
3.61,-0.11507653034888825,0.02431185784013205,-0.009899152174509526
3.615,-0.013796716568693475,0.08604305783218692,-0.031908587815885445
3.62,-0.10709708014338055,-0.030909879593266264,-0.07017283181647985
3.625,0.07102576072277425,0.013805359419666607,0.057067209810747095
3.63,-0.05090369175609523,0.11725874144319066,0.044941919267651786
3.635,0.18837017557224656,-0.10585112470277303,-0.07984183562876612
3.64,0.025628346191002516,0.1718827521773054,-0.034544644302336655
3.645,0.03600956500147157,-0.07006294618334148,0.1644834582222734
3.65,0.06917499276400818,-0.0049356932549797,-0.08896879148151135
3.655,0.07008259533687555,-0.007207159105791478,0.11774199502905223
3.66,-0.08454638566821168,-0.1694401609750787,0.2009939356742359
3.665,-0.01673586146703174,0.08054848863822067,0.03060075133680475
3.67,-0.025764611284829805,0.11742841850053885,0.004334579821543619
3.675,-0.008666197366888277,0.2181922150232748,0.04110867526469513
3.68,-0.20523818286531895,-0.0215129104224668,0.29177981588725
3.685,0.029522982464632957,-0.001120645743063961,-0.007230414528188328
3.69,-0.2651112543492183,0.012046220718432797,-0.21177997232053408
3.695,-0.1489270061293922,0.10765863552550278,-0.003000361313177014
3.7,-0.04300994873732648,0.07749230537578218,-0.06357351554449524
3.705,0.07888966803685973,-0.1290635949256447,-0.05517773514422044
3.71,-0.038694518741400605,0.16885682542574246,0.08998183692042425
3.715,0.007361078176331563,0.049482474523129476,-0.030966652559104395
3.72,0.10874348347527629,0.008896992398196144,0.050660202926155876
3.725,0.025589359120509574,-0.08229519974352824,-0.002104991042344807
3.73,0.12733938563840533,0.05976258831983277,0.07736290716190812
3.735,-0.12495392047466232,-0.08477095838082152,-0.13158117209910097
3.74,-0.13607930684145206,-0.13216681889227413,-0.13840849640016578
3.745,0.07792080814414026,0.017407724131881505,-0.025353885504250436
3.75,-0.1289918770682904,0.08251160047083794,-0.03464923481056906
3.755,0.03630145627827847,-0.22193755295135095,-0.1504429589384961
3.76,-0.01808596412291466,-0.025068229576015504,0.13174538167937816
3.765,0.004362569675158133,0.009815453151061665,0.2132852298605736
3.77,-0.009930637896855292,0.013888935887703353,-0.04634837506375542
3.775,0.1552601384001756,-0.10071532868560386,0.14260954013898797
3.78,0.05803155209988494,0.16248551114989496,-0.016653945414632932
3.785,-0.0011923320664482032,-0.10843376568016311,-0.09921477727514419
3.79,0.0768941131023624,-0.02196581015909298,0.05309418186429235
3.795,-0.0070814451487024675,-0.058945068521354976,0.17266548057152886
3.8,-0.11918080197673132,0.1954736718168107,0.041612674896620815
3.805,-0.043869953795672496,0.07094176806193252,0.13716722796467526
3.81,0.030280248579216438,-0.01777263471769329,0.04173619170134236
3.815,0.08049674752997073,-0.07981462555465657,-0.08428571249477422
3.82,0.05118035699848459,0.025701780193446027,0.03116711206259513
3.825,-0.17126740370850085,0.17146526537344603,-0.06320274683622276
3.83,0.12141188083860005,-0.15042948338771472,0.03141295368676296
3.835,0.0887958643240392,0.08039904168887341,-0.042107154976350834
3.84,-0.13621957766870038,0.030698394814770456,-0.15161586932173504
3.845,0.0520565903179782,-0.05966792309196167,0.06720599549024422
3.85,-0.05149929886834289,-0.15571379237756522,-0.028327661082858814
3.855,-0.051404921238550776,0.11021691002588929,-0.04350387674830634
3.86,0.07329842842025995,0.07618213379167309,0.09978757016741846
3.865,-0.06300852407072276,-0.006690780579873367,-0.06849378819201812
3.87,0.10244969646996153,-0.17396496274067438,0.009706646542789278
3.875,0.10376437295739788,0.09750498827681935,-0.049948207941183105
3.88,-0.029959630225096772,-0.11089216024496197,0.12565403181557674
3.885,0.03660623787144449,0.23990665234045644,0.10845622616401168
3.89,0.05819865895928923,-0.02128478207338789,0.047315571321186786
3.895,0.1375469749286315,-0.02401333423297777,-0.05694549006039924
3.9,-0.036398585519219345,0.11736700556038909,0.12347726394318165
3.905,0.07963583420449148,0.15793350869362766,-0.02005840475297889
3.91,0.03620895949588314,0.20855670782130095,0.0847957618346959
3.915,-0.05617178270774664,-0.05361579708594889,0.02609624864817185
3.92,-0.07608832556326549,0.01472510668647745,-0.08898159085959607
3.925,0.094045166524577,0.039635360838602314,0.0024264225419987216
3.93,-0.07012352263528533,-0.101859692212132,-0.014547372352355356
3.935,0.2290443208694109,-0.13552126416360907,0.1479120291134927
3.94,0.11877933208671333,-0.09059846162003261,-0.08421108271795583
3.945,0.024735862969324778,0.02869509090761019,0.08983501925213025
3.95,0.10007962518879657,-0.0988835448590191,0.24946490023037385
3.955,-0.02923424641370046,0.04151453153104911,0.02274855227470586
3.96,0.005627348358799994,-0.017375291435319795,-0.0964575542734105
3.965,-0.09713881252887814,0.014050990270846789,-0.03164957267876455
3.97,-0.05497243822589846,-0.11729127833626493,0.12877879181039173
3.975,-0.05122360761087066,0.10174488564033615,0.017556739508498564
3.98,-0.12247177399944432,-0.13318168299103586,-0.06723858050476818
3.985,0.019251662796908296,0.17770047651867119,0.07965208952795552
3.99,-0.05571113144826805,-0.05104681339450037,-0.022732135927079917
3.995,-0.10038603868073906,-0.0834146546131123,0.03733363566061994
4.0,0.07721565881685241,0.12229552003565929,0.04468007596355875
4.005,0.016298854660633546,-0.045123761318962036,-0.04563023854116135
4.01,0.2006754408988426,0.059131523710188545,0.15920681635888595
4.015,-0.05078271384702218,0.1284060220051665,-0.1873989862358945
4.02,0.05660079819621757,0.10100688178275583,0.2190921510047452
4.025,-0.00266217720657005,0.015202323114944285,0.048201046772496633
4.03,0.12030641629970705,-0.02639042509274726,-0.09077741396958705
4.035,-0.031745038506165606,-0.08587506484935595,-0.000690587319236191
4.04,-0.0715462662647586,-0.24708745226847167,0.04000510810678566
4.045,0.038634611898458536,0.07477416971619871,-0.08074428579209915
4.05,-0.139488083728623,0.14628902886277237,-0.08934532365028182
4.055,0.15710394698566357,0.07735005626552921,-0.13816892096459718
4.06,-0.014269279011956366,-0.06554605330312138,-0.04320518334453722
4.065,0.026452024254447412,-0.05714882677740411,-0.012534833006399031
4.07,0.06843318261199961,0.20877726452304737,-0.01837868680685118
4.075,0.028900952059926436,0.10539708602271605,0.11726063558629028
4.08,0.007656353623864114,0.14923383666352416,0.019140366923684853
4.085,-0.2066745113055527,0.005354817982599737,-0.0955502906979893
4.09,0.04829721545407577,-0.013952381402104634,0.16834849576639027
4.095,0.03832781434830114,0.07102975221246668,0.12101801353946232
4.1,-0.04679958833254703,-0.045695573739508805,-0.16294338638488998
4.105,0.17463697081857618,0.15408828087460097,-0.13798585271184718
4.11,-0.1517884668365897,0.22646789680910187,-0.24814029585514025
4.115,0.03131906491206047,-0.02636149492634326,-0.04295430560903251
4.12,-0.00355080776343783,-0.05640933788432554,-0.14875136434463362
4.125,0.1601659150876281,0.12153265489908595,0.019266556816980113
4.13,0.07521022233111863,-0.20376869154891458,0.0014942279798683647
4.135,0.08303630252675816,-0.2260483317525291,0.04763613899530695
4.14,-0.061341943390917274,0.0952368966168515,0.18773055670649194
4.145,-0.024249621478936535,-0.027368224827024515,-0.07385389371183503
4.15,0.038882247116621645,-0.1104690191595927,-0.05297338019599344
4.155,0.12348079310503379,-0.09704521301705261,0.12388834704462384
4.16,0.03035972796099218,-0.054333714987567,-0.07923012107763544
4.165,0.07345671719646424,-0.07742696469177379,-0.12334725440233385
4.17,0.061465413797199706,-0.0857451237924558,0.06097775848782373
4.175,0.016209943188074255,0.09602982173875607,0.07258670088807713
4.18,0.019145799099639756,0.22214381337724398,-0.02125456521072418
4.185,-0.1127227793488429,0.05556062591126791,-0.011758809525001114
4.19,-0.07882355816499564,0.015363655305599072,-0.15213323423911013
