ts,x,y,z
2.055,-0.01996147628247778,0.03136036129400941,9.781355914769623
2.06,-0.01986699177031962,0.03743270854104557,9.796793379570657
2.065,0.01269853613228648,-0.021316869668264,9.812653612313547
2.07,-0.01783915919257749,0.02463180997745817,9.76901556432974
2.075,-0.006291944767960684,-0.02449300073611952,9.754729826394959
2.08,-0.054625022854638466,0.025497879952831856,9.803040854160814
2.085,0.012365420237578285,0.01137581988269777,9.799593978738434
2.09,0.0019305920823578515,-0.019398135643014375,9.804689326315254
2.095,-0.009555463324726019,0.03443713483277115,9.775884742351929
2.1,-0.05247667340244954,0.004920183499220308,9.75314219793173
2.105,-0.02152122116214361,0.0060373031933664174,9.825752886315456
2.11,-0.02770642611560245,0.016364039578873564,9.854268361997885
2.115,0.001390449968612725,0.016824412106718475,9.835939764506948
2.12,0.045081096100476295,0.014014436410054797,9.762940016821288
2.125,-0.03188215837460839,-0.024444416435540295,9.876273066538326
2.13,-0.0137635434380656,-0.029431253651092795,9.8663821445189
2.135,-0.028199913418368527,0.043022908408430156,9.786622045625396
2.14,0.024720420318996707,-0.01137679259931233,9.815059580888972
2.145,-0.000553055829654206,-0.018570261693681513,9.836476349630631
2.15,0.013430194953954132,0.0036258805946569926,9.808804243674782
2.155,0.004332336850463855,-0.03422704167899117,9.815237515513068
2.16,-0.011550067600069892,-0.04163187020380365,9.784491632618264
2.165,0.02112272410110407,0.012582851236294598,9.8703142938754
2.17,-3.590521463655899e-05,0.008381546574663466,9.81417090159573
2.175,-0.03156316436264422,-0.008721833505997433,9.851709230029137
2.18,0.0244806356860183,0.014456070409560524,9.76070194873152
2.185,-0.0191488562703869,0.014357486002461197,9.763326062916063
2.19,0.03979465244324738,0.021466311802807506,9.732065219311085
2.195,0.04411926538097362,-0.01753804524336286,9.564790126764574
2.2,0.018124122332093227,-0.02101656452937234,9.726973504781997
2.205,-0.004092276360085693,-6.226175956658138e-05,9.835466436537141
2.21,0.010503959521884446,0.02488817650527781,9.77854865923553
2.215,-0.038277166743245106,0.02407933524789167,9.734697078137824
2.22,0.0027038826425186025,-0.039558920422864664,9.867823829285323
2.225,0.0077240276208312445,-0.013920713824853128,9.821588590514374
2.23,0.011515861787773692,0.005649800201683123,9.796698011280055
2.235,0.025858455395876237,-0.012746788305928639,9.915897693836587
2.24,-0.022511759504249676,0.00012524578058332753,9.832472858268382
2.245,0.003629497683268318,0.0006232824409048445,9.873098471811682
2.25,0.034879883670366034,-0.0162554763759074,9.788570356770459
2.255,-0.027702970252731357,0.006697974011723655,9.828493268859507
2.26,0.00913614938584485,-0.013720377914776887,9.864078412831322
2.265,0.012240901043500174,-0.0024625272383373576,9.744901445279543
2.27,-0.01231155605013484,0.005115006288658704,9.846076538307145
2.275,-0.038368903983387465,-0.028233751024383125,9.802606998599352
2.28,-0.03645294525289066,-0.0002811040948963559,9.83275752215641
2.285,0.04527798057887646,-0.001622416084086578,9.837010906455877
2.29,-0.06772496076654064,0.023837659488690013,9.799259280973597
2.295,-0.02781675320445673,-0.04506207100205575,9.767188416982895
2.3,0.008345100148668844,0.06861791659589543,9.82251655107213
2.305,0.013977839262456366,-0.0540315869502042,9.792612390903606
2.31,0.08411619500743815,0.0011383741565272234,9.875004857873078
2.315,-0.0012171270771623108,-0.0218251527415203,9.774476552362952
2.32,-0.045476684293723,-0.00044524001726316373,9.879858465654067
2.325,-0.010319791320908735,-0.04272256852539419,9.749328685311042
2.33,-0.01935817489245153,-0.029163653541574706,9.80102564831444
2.335,0.0314765666538354,-0.02259415115772123,9.808437434847782
2.34,-0.0006454895297143871,-0.021357878596263147,9.857580441304805
2.345,-0.039207594432894274,0.01810500208415682,9.788975394153908
2.35,0.0019288004820633177,-0.07274723308711105,9.860634821615982
2.355,-0.0018921486221662887,0.028280381106595774,9.737779178041063
2.36,-0.0201678873552743,0.027271110236646554,9.926905110239517
2.365,0.03612460398233338,-0.01774534260609139,9.784914577371886
2.37,0.008441873817758527,0.02845356193184827,9.776667445669723
2.375,-0.002176550820910182,-0.006935165560887303,9.764214155304161
2.38,-0.010983980431640217,0.024973888132134543,9.866814531892642
2.385,0.018986709420656556,0.03785460693409146,9.840090631042068
2.39,-0.010573963286965145,-0.026989759977081293,9.816540078438766
2.395,-0.03568238236795528,0.037619879162051444,9.78864838676128
2.4,-0.060610726943005254,0.025390116658085805,9.80861834693568
2.405,0.02753227701280042,-0.02746622724610958,9.853631492101755
2.41,-0.032932038245180095,0.03821344199714516,9.838616421466362
2.415,0.0021304203565719326,-0.013546406344358936,9.706484698216094
2.42,0.02635170438999149,-0.01951532835367955,9.861260100498546
2.425,-0.006722576293847551,0.007586633494162457,9.863486506124532
2.43,0.03261588732565023,-0.010640897411717861,9.785403425131985
2.435,-0.008136903014318532,0.03414536266773005,9.760384364605597
2.44,0.02459135229314883,0.042665185342909605,9.872145582877733
2.445,0.006117687535348106,-0.008418692255001158,9.81365537181206
2.45,-0.05060953215148916,0.02174703001242165,9.808528780778865
2.455,0.02250105957822495,-0.012115152729360415,9.841016464079031
2.46,-0.03746197831128704,0.029175028098048998,9.821409766170762
2.465,-0.023711632995057713,-0.05856548826918605,9.837202354740375
2.47,0.07603319153876374,0.029157356739377797,9.846577802102788
2.475,-0.038734439682390945,0.030399468131488045,9.806223003884433
2.48,-0.0009725414956012949,-0.017999137100256676,9.87960290242682
2.485,-0.02501594185536244,0.03135571120949919,9.773303369217071
2.49,-0.017523285758639172,0.03058151995938376,9.81370931726294
2.495,0.07103434201299003,-0.017461283333403133,9.87016971677205
2.5,0.005579464724529694,0.061022373021629425,9.868786923299947
2.505,0.045472050564414584,0.08843149433440851,9.784821142716117
2.51,0.027888559801582218,-0.02615267617483473,9.853221961659344
2.515,-0.019299511091311027,-0.02269270082199254,9.766619574901354
2.52,0.026927514698251956,-0.0350499398446048,9.890005894159739
2.525,0.018192022897168588,-0.012650497783422716,9.754244230754532
2.53,0.012420178274413787,-0.027291189175227604,9.825628058405258
2.535,-0.026416541687241515,-0.01749626413079796,9.860983244047464
2.54,-0.014341295631473558,0.015837311892090224,9.816780437468942
2.545,-0.019768846018646535,0.007319407204405427,9.794353678964368
2.55,0.025028216931055693,0.020546341593420878,9.855598859116173
2.555,0.028084403609243833,-0.01628046717027528,9.763614543349865
2.56,-0.04502560467640751,0.010248792387216725,9.844656492412899
2.565,-0.029928670484092885,0.0002788727363554536,9.776695540459952
2.57,-0.029789860270237174,-0.0036728378387858225,9.844041863984094
2.575,-0.00033751590543465085,-0.04096844573932925,9.77532238927182
2.58,-0.05191767798909667,-0.04507308679298815,9.734656590491989
2.585,0.009429361032153702,0.024555166749206433,9.838532085345504
2.59,0.024669927025690097,-0.01818525510196887,9.762661512413874
2.595,0.05106667025142972,0.009560073139278678,9.851983425973485
2.6,0.004095022009090655,0.047015293450057116,9.734020185849504
2.605,0.06627727862550085,0.003150690096145271,9.745413613233353
2.61,-0.02602288181793184,0.03802349770052886,9.785891479562347
2.615,-0.030864148852432396,0.02450548826936528,9.818847417866085
2.62,0.03572322500102853,0.003778764447409613,9.844269467124372
2.625,-0.006308825697107306,-0.00519139403463309,9.80050197537565
2.63,-0.03840147641644995,-0.004098580142463168,9.861227691557861
2.635,-0.04625016040392443,-0.0013344442157879016,9.796747905654975
2.64,0.006761910259640829,-0.07525342481904873,9.819541977446239
2.645,0.056673429126963076,-0.03724564154714315,9.800333249476402
2.65,-0.013183520959684671,0.020507209924966387,9.882417366459824
2.655,0.04376935891095894,-0.07385944996790905,9.786287561095886
2.66,-0.026102830250716986,0.05174245513384955,9.812586366353935
2.665,0.026550814841687677,0.00873654034559247,9.738881271091977
2.67,0.058389016322137104,0.056675844731182735,9.846636420523408
2.675,-0.040561668808047895,0.0030757353708003032,9.748650814787915
2.68,0.02517902940948272,-0.009871739600993034,9.813890522135388
2.685,0.006636976079782913,-0.04189863056653575,9.720232889411959
2.69,0.004724681159837596,-0.0037923247326313646,9.916730668918056
2.695,-0.025152792269926637,-0.028374243520970153,9.778151287500586
2.7,-0.00766084949279145,-0.027880164158880564,9.828217041436893
2.705,0.03168445579497593,-0.01856444000866748,9.909152215020903
2.71,-0.0305533580485938,-0.06410343153953893,9.730719850509432
2.715,0.0085183146808366,0.04473698212664349,9.85489870529154
2.72,0.03626411528684791,-0.016930542350364612,9.777846982603325
2.725,-0.02615147630025953,-0.02571071370622622,9.877938104351037
2.73,-0.024227071747451655,0.07922742506636472,9.76973280256369
2.735,-0.0004478847109386894,-0.009253694791448972,9.807310692474925
2.74,0.015747906895441588,-0.030720900055546337,9.764255668492199
2.745,0.014968236875612047,-0.03978662662441272,9.90698250828228
2.75,0.016666414402237463,-0.060268726238617544,9.78061423882784
2.755,0.004551069472710334,0.06193951376900446,9.842677759678365
2.76,0.025437106999779344,-0.020090093362758257,9.738885266653183
2.765,-0.0057858509071042116,-0.045985727613106105,9.83270666500113
2.77,0.05645647977284176,-0.046168589679426865,9.797210165686714
2.775,0.019753196068165807,-0.03543403533493799,9.844923726676653
2.78,0.04000864575568548,-0.0763489165916628,9.728574550226051
2.785,0.04318569057246666,-0.0033996585429825863,9.847007517842695
2.79,0.019173748097403177,-0.01671406388001219,9.745348036069592
2.795,-0.031212474008157465,0.005523899805884759,9.844899617260657
2.8,-0.023674411135611487,-0.02592475337146376,9.711546936224895
2.805,0.005367210139223661,0.0023859460699152627,9.865458123203583
2.81,0.056802245998059865,-0.02990512099420538,9.726524860659246
2.815,0.00018853979576484155,-0.011805853124452838,9.848652971758206
2.82,-0.006438874518802513,-0.016158867978087486,9.738287603150656
2.825,0.024500796485860295,0.010520722958375056,9.805983875212185
2.83,0.008351537287232655,0.037988321787967794,9.848518180242491
2.835,0.019904500683787376,-0.03456573862634066,9.769775484670573
2.84,0.009151101468247857,-0.05987353377470225,9.821499443742185
2.845,-0.009996122999154549,0.0012687676753636383,9.749526854360921
2.85,0.027848562500446514,-0.024121084185527986,9.843188461812487
2.855,0.00703851237041116,-0.048369784329461984,9.77073089046867
2.86,-0.008850899602899476,0.025374450916172638,9.848837858810299
2.865,0.042250090115316295,-0.054194447472827464,9.78528175146428
2.87,-0.0751465450856049,-0.018457599523862913,9.875649148468959
2.875,-0.05295220792862461,-0.0049179653539737885,9.76398925954577
2.88,-0.03546306543787241,0.04840591377141751,9.854351753617216
2.885,-0.04023297863097462,-0.05443355076002218,9.72339065193546
2.89,0.005266739288489591,0.011579393993967065,9.87443127699867
2.895,0.01400333679919442,-0.015300526693700533,9.779461051503832
2.9,0.00692018177759804,0.01894319847106826,9.856510411121917
2.905,0.007359520945598133,-0.032049779626426,9.754131416503705
2.91,-0.02165747613183224,0.012172510336888697,9.852067399535096
2.915,-0.021643435239509446,-0.0054118729604054625,9.76724167518974
2.92,0.026826348124899174,-0.01141495897552917,9.80163289883496
2.925,0.018332531217996946,0.05379019562090423,9.73847024756919
2.93,-0.02857551193611076,0.0024090672554485295,9.843255531572964
2.935,0.04341241560694004,0.017133198869033004,9.823947220510634
2.94,0.050423560133196654,0.013307266271803527,9.778947027739138
2.945,0.009148783248359934,-0.018926831695179575,9.833004997554063
2.95,-0.031385397817549926,-0.03780436427631787,9.789563507321862
2.955,0.015917509505878176,-0.002422705591116768,9.883864926625316
2.96,-0.0155820601103285,0.024541618988968755,9.758816151192535
2.965,-0.010477753884284952,0.019854889192371376,9.849661616349223
2.97,0.0057107785045667275,-0.05569898519286121,9.793759327473252
2.975,0.011144514263924783,0.02524950673798778,9.76992315482752
2.98,0.01863276365984349,0.026629171131663472,9.876501923229169
2.985,-0.05159866457879311,0.04219218554278121,9.701339101242187
2.99,0.013420609565541121,0.0060038950703298274,9.824789777437713
2.995,0.05100718547767617,-0.07428421379843,9.834656207415476
3.0,0.24345504607232418,-0.07363181470644659,9.932427024245376
3.005,14.195835917697014,-7.185139853947742,10.209809113559876
3.01,12.921687795353026,-5.432892509968365,10.14963324008158
3.015,11.966930107612088,-4.8391945326734636,10.079367470944002
3.02,11.06631371730019,-4.348794784826126,10.093441058789924
3.025,10.316941284866365,-4.076413048750984,10.028999332991477
3.03,9.534546829483459,-3.7206498705668123,10.013685784773344
3.035,8.98269866157212,-3.503629448212861,9.922128289700932
3.04,8.362664083402823,-3.2805816143333724,9.913221596190647
3.045,7.843274203078345,-3.0108550257011593,9.83277110123816
3.05,7.325829855260222,-2.8458021768971964,9.835157646924221
3.055,6.916804096318043,-2.6746814343119807,9.89122523973631
3.06,6.531589732658982,-2.5070104079193065,9.775669802227396
3.065,6.177075784649067,-2.438500031132097,9.800164651857484
3.07,5.798580825130823,-2.296613717716232,9.7832827104904
3.075,5.5476178391397095,-2.2382387603432075,9.769943942846488
3.08,5.254404011011045,-2.1554516472051546,9.75321070805544
3.085,5.023671160562297,-2.0715628440832816,9.762423262871867
3.09,5.27437858930998,-1.2330697535286934,9.707430339867628
3.095,5.28617356701259,-0.6547678131657138,9.830556601187888
3.1,5.314446847058185,-0.27641922134725233,9.77810669807947
3.105,5.305522893463457,0.09177604587163095,9.703506232969414
3.11,5.299252150896086,0.287437939273122,9.792976866706663
3.115,5.177222102296863,0.5039578228684803,9.767309285372162
3.12,5.185576689142486,0.7978965181563213,9.682269559011388
3.125,5.036782561732219,0.9176491869350705,9.700961525853817
3.13,4.950691286626835,1.0418409160611424,9.661290967895228
3.135,4.904850511850137,1.1744997678225997,9.697564591910531
3.14,4.7803119496942745,1.3712772109636515,9.686487043514793
3.145,4.722606447977012,1.4159446447651847,9.724992574834827
3.15,4.656298906721091,1.5773531120365685,9.76134966905159
3.155,4.573827676291762,1.6524838870251979,9.733446412065947
3.16,4.481568947359936,1.7382252710009936,9.675154413442927
3.165,4.414941408513291,1.8461285517213808,9.726002754518907
3.17,4.4507430628316085,1.8857475092963862,9.74847753858792
3.175,4.242314282159511,2.0542529506025384,9.721497773705698
3.18,4.261156934757106,2.184639330983023,9.729610896904308
3.185,4.175132323321536,2.2833195107531203,9.749039376028106
3.19,4.015446784799004,2.3946091386458166,9.689472134712314
3.195,3.9959472413093913,2.520923217961587,9.671969265791212
3.2,3.8883133479511574,2.565058567548772,9.787772360820865
3.205,3.8966132744175725,2.6849462193809943,9.730349849982527
3.21,3.641150666491005,2.864468409662406,9.684289542612317
3.215,3.6714650475456483,3.0102831685637645,9.751642363700899
3.22,3.551537730177842,3.1206010043637047,9.672712988150627
3.225,3.423096113033767,3.2292845930641216,9.778972964268739
3.23,3.484574615263428,1.9611003659192927,9.713767123318176
3.235,3.477446547770692,1.3141025638081245,9.770579899906506
3.24,3.4157310358960937,0.755418264116507,9.789975287067017
3.245,3.363945514229117,0.49688386675624435,9.786498830564652
3.25,3.402837555183246,0.3539744274561355,9.69602346426108
3.255,3.3734369841276037,0.24830931744581225,9.780648885052418
3.26,3.3490458734197532,0.1383762258195586,9.79903240157947
3.265,3.2810689429307205,0.11358337409170487,9.678253564212866
3.27,3.3431558661215677,0.07181245908544731,9.772092789519991
3.275,3.3017312384743747,0.05316614470289007,9.770370768059092
3.28,3.2733414922400303,0.11815296836646678,9.697444548524231
3.285,3.2545960027932277,-0.02820764584544539,9.773797954960347
3.29,3.246336916166124,0.08389371255074231,9.745344514633803
3.295,3.1606050885395502,-0.010948428867710629,9.733414798467434
3.3,3.192901872016594,0.04473871124217661,9.707093528259655
3.305,3.20715865178742,0.07294421688442859,9.748465518100497
3.31,3.1277221392058223,0.03947545511575924,9.841723656363353
3.315,3.1619410580285296,0.0829090128079135,9.824015780385041
3.32,3.1563197107954415,0.06994958551093365,9.68294629314608
3.325,3.1727278108041617,-0.010342737859347216,9.72529649091122
3.33,3.1284518012530995,0.043665416594091185,9.816448620240042
3.335,3.098974460471672,0.05625798438389957,9.693126793710904
3.34,3.1169084876846087,0.03333208529013461,9.788424988887963
3.345,3.1210176238384233,0.02342336566578371,9.74293930144758
3.35,3.09466889123959,0.06797840628288392,9.763329241501083
3.355,3.0810467257008805,0.05437320621697144,9.68243387678999
3.36,3.0802627288759385,0.08773698658824716,9.771403232319347
3.365,3.0117382395185017,0.019520547276344394,9.744947896316885
3.37,3.116576015925628,0.02113358776079311,9.812302171823191
3.375,3.0292125475860887,0.0741757613279,9.766005958472096
3.38,3.029104198030182,0.05680910566933971,9.729391820885029
3.385,3.0118385997145953,0.09546607049415493,9.76599021763883
3.39,3.061190502386563,-0.0006250188707274881,9.737574633727993
3.395,2.962164761138655,0.019480577195745953,9.725382985787045
3.4,2.9970368220630603,0.0678020213868786,9.829905659227723
3.405,2.9560965008335303,0.021523835713246432,9.692253761798064
3.41,3.0072341649688203,0.03499898123458706,9.777746299870424
3.415,3.0433022424954506,0.03453808701679226,9.746734763822275
3.42,3.0370186341521004,0.058972116764338126,9.810805483471627
3.425,2.9459435372836005,0.0516375554748919,9.818966490534281
3.43,2.9753862198691374,0.07672940416179617,9.738430271276835
3.435,2.9771775424153324,-0.009378746652860002,9.763882793624578
3.44,2.993631579078158,0.021826133962219336,9.774686611670443
3.445,3.002842829056204,0.06683712564479007,9.783188646529005
3.45,2.923175511971708,0.04951519197421324,9.785354033353839
3.455,2.9055786311164713,-0.0244933835813037,9.785436255369595
3.46,2.90766568061245,0.018149179509405776,9.75323554305729
3.465,2.9185605454910353,0.013561323079140292,9.81580265397977
3.47,2.9217891331263273,0.0203349287144168,9.763299861390127
3.475,2.919323326801166,0.04980642589323135,9.751553281670136
3.48,2.87655469071305,0.10004633740863483,9.77644745671461
3.485,2.94988336978222,0.04266920137221191,9.723320900509599
3.49,2.8766333683823877,0.08549527464546108,9.755674464373119
3.495,2.898047190869923,0.028157518214162805,9.742820018453072
3.5,2.915927338135405,0.12134433229620115,9.852219780574655
3.505,2.889023095708207,0.01589461623138083,9.822203070828207
3.51,2.885596352071684,0.05519002248380005,9.694449941384999
3.515,2.7964121200771785,0.013352532599264423,9.771846656618093
3.52,2.8817337954335427,-0.03295931890087631,9.791663218718583
3.525,2.8474567486744062,0.022178344283342095,9.79616783537991
3.53,2.891356301172099,0.017458344718067127,9.78229831402244
3.535,2.908884213048744,0.1383162933154599,9.823288768508315
3.54,2.907657262063803,0.07255115168109905,9.756934929475257
3.545,2.8045668299019137,-0.007703456047215573,9.755124730419292
3.55,2.8604648688255305,0.011735292410069117,9.898307364882013
3.555,2.869633321686977,0.04431819143669443,9.803127318038614
3.56,2.8773693480454052,-0.0008505505746384812,9.720581019613741
3.565,2.8792689099831605,0.011216053636785185,9.792679406723384
3.57,2.830150230747736,0.04090737829434091,9.819212670586289
3.575,2.842575106397274,0.010500292508905364,9.795518122940841
3.58,2.842839799981794,0.0007030856900300808,9.725148829122748
3.585,2.778057294680046,0.004091637028444006,9.791810718265724
3.59,2.8259376605845485,0.01267394256685292,9.739606143350837
3.595,2.8278455454534535,0.05023189364633597,9.816886498010692
3.6,2.7784407290320954,0.022284766748529538,9.738385678303555
3.605,2.818513208211173,0.009297382087478864,9.75799039455757
3.61,2.785025263941419,0.0050777607201852,9.855573658982685
3.615,2.7763422605204098,0.00818480240151102,9.78407185699458
3.62,2.7485737162585338,0.024218521471543873,9.800373215009586
3.625,2.7852020650061484,0.020214760878941234,9.795048499000423
3.63,2.78949293764618,-0.0036923392122110398,9.743509053978277
3.635,2.77141149498567,0.07159619629188965,9.774520425460702
3.64,2.816325860859356,0.01231957628982755,9.790138669194695
3.645,2.7641944029368286,-0.04690301345497007,9.743838050118963
3.65,2.7329569372882134,0.026886745087561094,9.806359177511258
3.655,2.79700332748651,-0.05414046549683208,9.83098531869643
3.66,2.739981402015195,0.06360674673683442,9.727347746413443
3.665,2.7658394015295027,-0.008143738144087698,9.817289155117109
3.67,2.763324653433802,0.03104845491844893,9.780762170388135
3.675,2.7273459571587924,0.0293919795424864,9.736608809821254
3.68,2.732677882906019,0.07284215439113773,9.738496444520814
3.685,2.727833224497705,0.0046526316033853755,9.838366058104155
3.69,2.747817584903345,0.041633513149758834,9.763552509130971
3.695,2.7585850991338265,0.0235122721793615,9.761269656590068
3.7,2.7698247793292254,0.0022934392317802196,9.772454298653608
3.705,2.704249964267058,0.0526783752270444,9.751383677901286
3.71,2.748161596279598,0.0018802032852965334,9.809982592304895
3.715,2.8027088748645315,0.03638343592826815,9.782741871874356
3.72,2.728822734886088,0.020600685329068096,9.742505722771638
3.725,2.7126751055926213,0.016403754057415766,9.786369120302849
3.73,2.7304860582314685,-0.01998686489790539,9.782687673654603
3.735,2.7416913364612268,0.02014024533405861,9.77565341379239
3.74,2.6427208655521173,0.04682960338064222,9.81271205039317
3.745,2.764341574578192,-0.011598044582570133,9.755308060144335
3.75,2.743509708444814,0.042007276343911784,9.762942082329213
3.755,2.6829693359718463,0.03491965451434023,9.833602730205774
3.76,2.719959470864915,-0.011162406235157955,9.762465994736216
3.765,2.729366711469898,0.004632821748622215,9.768313099194529
3.77,2.70912625156253,0.06026556740836167,9.79291448664304
3.775,2.66995392977047,-0.014494717928995968,9.776380127179339
