ts,x,y,z
2.055,-1.2154338040046668,-0.09509421675724408,-0.49991049123012027
2.16,0.1516157725329758,-0.3223379372781469,0.19854544905599947
2.265,-0.2593871644323895,-0.6742276929029276,0.5021313911987864
2.37,-0.14578693255313258,-0.5871999440725644,-0.598411945629888
2.475,-0.5952473053310026,0.0016502967554238163,-0.9402680821798937
2.58,-0.6811870325911155,-0.527966008009481,-0.42870647771547904
2.685,-0.48346222255092297,0.5518214369355487,-0.8572427915925221
2.79,-0.5038514921296089,-0.042253237722722665,-0.3813593913752773
2.895,-1.101758739741,-0.15047805155463506,-0.5245409278278448
3.0,0.7396557104776391,-0.46696701307985533,-1.2168409846067298
3.105,-0.40587819664666036,-1.1764344014407053,0.047811553292228304
3.21,-0.553405019767543,1.360786954095187,-0.3589129891168574
3.315,0.3991364777171916,-0.025721335138869705,-0.5827074957031306
3.42,-0.36644351775433676,0.27352021335141263,0.37010418044267246
3.525,0.2877180598115959,0.8857278197071822,0.563594084168412
3.63,0.09612406392895739,0.3664061013944686,-0.41444398174351715
3.735,-0.19383405347118354,-0.10307039106188193,-0.39744317045365096
3.84,0.835473663580113,-0.5216431880035204,0.08217301564935475
3.945,0.5013783697639523,-0.4501456594322166,-0.5301669015139671
4.05,1.340193414734307,-1.131566698266818,0.2871715634866435
4.15,1.4439073591069826,-1.3258803839582218,-0.7936996609361395
4.255,2.446464987840732,-0.8844605434757646,-0.19244781882327025
4.355,2.9788367681314947,-0.48548540993388856,-0.7740607747517196
4.46,4.168899638544737,-0.7236972758394552,-0.05758719068724452
4.565,3.8758901586034473,-0.9557987578608751,0.09298523348096382
4.67,4.920853342443037,-1.5942851951277102,-0.1782742263643659
4.775,5.062766927739505,-1.8488724868765307,-0.6035624982572774
4.88,5.443241848323947,-0.45701813268232794,-1.2672486483138137
4.98,5.937629082516432,-0.9587227755735,0.06813866647694905
5.085,6.301028025722642,-1.1020167755977461,-0.001337304571040962
5.19,6.4152677760849475,-1.5657033361203805,0.1357352351761129
5.295,8.204206813689998,-0.18733135493882114,-0.15125130511962703
5.4,8.25023664049436,-1.921587033770177,-0.20004647102750261
5.505,9.98738463142712,-1.0078771563082278,-0.0761052286930812
5.605,9.258776560767476,-1.4550710085876355,-0.1598128044867101
5.71,10.358852469919713,-1.8362944619918373,-0.5804762272017627
5.815,10.882280569990089,-2.0829428373044343,0.34229495345677585
5.92,12.064628513946971,-1.276339028322797,-0.06681235756198409
6.025,11.89668109931611,-1.397141063604915,0.2245252590294296
6.13,12.817958566030251,-1.826839689063621,0.46346599520607373
6.23,13.775842649983284,-2.448116091322368,0.5163443844062202
6.335,14.301977563415567,-2.985649955861094,-0.06728636564246437
6.44,15.023183057036945,-2.36562822368804,0.7420291650289623
6.545,16.244745863665653,-1.731613058591206,-0.05680693796854036
6.65,16.19331066945298,-2.499028715558325,1.3250897465495992
6.755,16.931406113336294,-2.28941060956444,0.6124534541536196
6.855,17.140118583539703,-2.962767780767992,0.17768658129148818
6.96,18.437435683891263,-2.933521648186072,0.8170353788508735
7.065,19.730035669152052,-2.8591204550615488,0.2479650307392851
7.17,20.104539683821546,-2.6371555881261695,0.5189176053275457
7.275,20.986702097481803,-3.0005046117541947,0.0001012094627107496
7.38,22.037522816387714,-3.498777137230633,0.7618735168254711
7.48,23.21777270321639,-2.955793310121936,1.1101113321580807
7.585,24.505991971431207,-3.6577357411388305,0.09865174436371926
7.69,24.089937054291173,-2.875503568247724,0.7615657535807848
7.795,24.387957876125647,-3.0104273909575383,0.8480077099389853
7.9,26.064914795774836,-3.762642180398121,1.0372976525296578
8.005,26.97701895558236,-3.177479438702919,0.3006451013870969
